t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
1174,-3.7026715,1.2881562,0.24463741,3.6735716,5.6777225,-0.52975553,3.4325416,6.4620934,-1.7589219,-2.8952367,0.26035574,5.733765,5.1868157,-4.1227536,-1.7643679,2.997382,6.275977,5.5622597,7.0385003,-1.9598448,0.96804583,1.9947023,5.025858,4.2347736,-4.803495,-0.15299071,-1.7624005,6.4043703,3.555109,-0.6780228,3.8259082,7.3546624,-1.3080641,4.155233,7.0638247,8.133593,6.376558,-1.1389123,3.1541178,5.9424405
1175,-3.5050008,2.5124512,1.3278549,4.015484,5.5818086,-0.19531493,3.6428843,6.171556,-3.08093,-1.5947446,-0.2706571,5.8359566,4.0101037,-5.12897,-0.86150384,2.5188165,7.3524523,6.6738563,4.280951,-2.8155243,1.6979835,2.8015397,5.400254,2.5542622,-4.9440355,1.3994648,-0.9105521,6.265257,3.9910488,-0.70815516,3.910348,7.3261414,-0.72068506,4.311087,9.03593,8.208046,2.554491,-1.8109206,3.2824602,5.715836
1176,-3.0079377,3.3624098,2.7415855,4.4469686,5.2700253,0.07703676,3.8539279,5.6254053,-3.8630579,-0.05931025,-0.23979509,5.877029,2.7580438,-5.539757,-0.18870856,2.4716244,8.263461,6.7727504,0.8751735,-2.9166262,1.8995128,3.8158305,5.478384,0.65557605,-4.601532,2.1526458,0.5241536,6.32278,4.0293126,-0.74316347,3.992514,7.4164286,-0.14408782,4.4414153,10.661299,6.300456,-1.3791367,-1.4633964,3.0900202,5.5817957
1177,-2.2929919,3.8535192,4.2950816,4.844532,4.6443615,0.2940993,4.058817,4.9250884,-4.1323953,1.3573511,0.49415973,5.9772367,1.3895271,-5.483559,0.074212365,2.729841,9.035041,5.411878,-2.1977556,-2.2342248,1.5638732,4.7051764,5.164166,-1.2255341,-3.941635,2.1114924,2.0305173,6.5067797,3.580477,-0.76313806,4.0527334,7.6224456,0.4397118,4.6427546,11.484439,2.4357893,-3.5978167,-0.83748823,2.8862355,5.4760323
1178,-1.4839445,4.0960894,5.8095646,5.0385127,3.6755402,0.50508744,4.2581873,4.1606407,-4.04193,2.3686292,1.8011104,5.992218,-0.16091928,-5.0065804,-0.11609391,2.9961102,9.563147,2.7601812,-3.9513822,-1.3113744,1.1805484,5.304191,4.463718,-2.793436,-3.0632675,1.5981779,3.2497413,6.74593,2.6864386,-0.72949255,4.0761185,7.940208,1.0810721,4.9395795,11.174101,-1.9635681,-3.144802,-0.86350757,2.7862709,5.4471536
1179,-0.63533455,4.2385983,7.1429706,4.828687,2.4637825,0.77637976,4.462566,3.380941,-3.7672756,2.87156,3.3702302,5.6153955,-1.8038989,-4.071569,-0.6101523,2.9975362,9.713472,-0.35139695,-3.9901903,-0.83863264,1.0347883,5.701673,3.435744,-3.835222,-2.0875142,1.0312825,4.081636,6.9488053,1.4842324,-0.58742374,4.0710254,8.363806,1.8273132,5.2515287,9.731192,-5.112967,-0.53479874,-1.0107969,2.6849513,5.5612774
1180,0.2288809,4.405252,8.170198,4.0495834,1.2605076,1.1315608,4.688561,2.5912108,-3.4320982,2.9225082,4.848481,4.6159043,-3.2295592,-2.7333052,-1.088591,2.6920214,9.5151005,-2.8700285,-2.5362368,-0.83921456,1.0056713,5.9944124,2.1930327,-4.29008,-1.1998872,0.70249504,4.6265693,6.9932504,0.15785524,-0.2846851,4.0939164,8.881645,2.660931,5.3811913,7.5316586,-6.3109055,2.5377703,-0.113095395,2.783326,5.742459
1181,1.0576669,4.66851,8.767734,2.6848469,0.39691857,1.5146939,4.940693,1.7785504,-3.0865495,2.6532176,5.9789295,3.0422714,-4.086854,-1.2964003,-1.247556,2.2870684,9.15052,-4.118254,-0.23455614,-0.7150072,1.0476401,6.208459,0.8946466,-4.2149053,-0.5687665,0.67794263,5.043734,6.766237,-1.1105989,0.18338269,4.2594905,9.472057,3.4178514,5.073684,5.1489925,-6.1348667,4.488873,1.9278455,3.110975,5.822807
1182,1.8320123,5.0498295,8.814147,0.94124395,0.12988785,1.861564,5.184259,0.9460024,-2.717863,2.2070231,6.6794806,1.2182397,-4.232242,-0.16864961,-1.0105414,2.0196245,8.780105,-4.0428786,2.0796876,-0.038655143,1.2709749,6.332523,-0.33090752,-3.7068548,-0.24382909,0.86322397,5.4425507,6.202308,-2.186385,0.727971,4.7016444,10.09057,3.7444315,4.201447,3.1344397,-5.42676,4.93496,4.364603,3.4874125,5.6520624
1183,2.555342,5.5296535,8.212899,-0.81120986,0.49347576,2.2319283,5.3457794,0.12082567,-2.278397,1.716282,7.0203304,-0.4593186,-3.750448,0.45461625,-0.5175035,1.9907284,8.469736,-3.0279152,3.7938712,1.0899943,1.6734643,6.310856,-1.3976338,-2.8550253,-0.1401748,1.1327727,5.8552556,5.2910743,-3.007639,1.1670442,5.4780817,10.626351,3.207649,3.0094087,1.8550324,-4.646267,4.340247,6.539941,3.907069,5.1704035
1184,3.1997478,6.047178,6.9416084,-2.218665,1.2393044,2.8058395,5.3331904,-0.67245376,-1.7226454,1.30227,7.1351714,-1.7085941,-2.8191652,0.6840188,0.052977398,2.1954892,8.236971,-1.5704477,4.755136,2.31501,2.1322095,6.0595055,-2.218326,-1.7604127,-0.09005109,1.4192615,6.258136,4.0654764,-3.5685701,1.2895461,6.4692574,10.848326,1.6216977,2.1354532,1.3174489,-3.9305534,3.2968085,8.1909895,4.458457,4.384298
1185,3.7182438,6.5105243,5.0940213,-3.1023638,1.9327328,3.6837516,5.0385695,-1.4220982,-1.0405924,1.0760095,7.137379,-2.4200895,-1.6314012,0.7803949,0.60526544,2.5991125,8.094516,-0.07000274,5.128514,3.355294,2.5314076,5.539412,-2.716194,-0.5742548,0.07762826,1.7318513,6.5986996,2.5885894,-3.8593524,0.95639336,7.3631873,10.483599,-0.6148601,2.180739,1.2278103,-3.3076026,2.201414,9.302583,5.115832,3.3169699
1186,4.092658,6.8330965,2.873309,-3.452438,2.1898189,4.72295,4.3839097,-2.086834,-0.28588217,1.1289202,7.079384,-2.6319096,-0.3802183,0.96903086,1.1280578,3.1678739,8.054643,1.2225298,5.1453567,4.103404,2.7997956,4.798454,-2.8748386,0.5216113,0.46477944,2.119072,6.806176,0.9570964,-3.8035429,0.1954183,7.8052325,9.50562,-2.649969,3.1768084,1.3955456,-2.8152869,1.2417278,9.94253,5.716151,2.0234144
1187,4.348641,6.966979,0.544709,-3.2898324,1.8916253,5.6289763,3.4347513,-2.5740762,0.41739887,1.5013123,6.9561057,-2.482979,0.768271,1.3548259,1.646936,3.8722234,8.111903,2.1659017,4.9724817,4.574686,2.904188,3.9488323,-2.7494178,1.3864067,1.0818974,2.6196237,6.787006,-0.674818,-3.265299,-0.7551722,7.649604,8.278551,-3.825812,4.5858126,1.8541312,-2.529484,0.47296685,10.198003,6.0634212,0.6204598
1188,4.523941,6.9092307,-1.6092911,-2.585358,1.2499245,6.203588,2.4129004,-2.8047576,0.9322495,2.1435063,6.740232,-2.1536121,1.7139437,1.9413964,2.1964843,4.6838984,8.219337,2.6767886,4.707121,4.8430133,2.8478384,3.114745,-2.4307523,1.971243,1.8789222,3.2331796,6.4291825,-2.0916495,-2.1740673,-1.5082227,7.0757346,7.23929,-4.062029,5.8347626,2.5381234,-2.564882,-0.14244016,10.155185,6.0463147,-0.7280042
1189,4.6335745,6.6946454,-3.32943,-1.346226,0.72242755,6.479247,1.5184109,-2.7787964,1.1968848,2.926773,6.4241533,-1.799045,2.4337149,2.694891,2.8213286,5.5695806,8.264191,2.7093534,4.4244156,5.00368,2.660051,2.3893497,-2.0039942,2.3121674,2.7881603,3.9056585,5.6357803,-3.0862026,-0.6868819,-1.7028811,6.4488225,6.5434394,-3.6272717,6.6993666,3.1507142,-2.9944353,-0.70401895,9.870548,5.7020245,-1.8685223
1190,4.6734405,6.388601,-4.446097,0.23388287,0.7966696,6.6100197,0.7575436,-2.545606,1.2432278,3.710881,6.0344043,-1.507804,2.9551015,3.5940826,3.5823705,6.4709644,8.052334,2.2820673,4.21411,5.1482882,2.3709633,1.8211395,-1.528385,2.4907568,3.7473855,4.5187054,4.378563,-3.5677595,0.8088094,-1.1891748,6.06517,6.0850515,-2.826885,7.2401443,3.3462074,-3.744543,-1.3129892,9.347679,5.1968412,-2.7094336
1191,4.6500545,6.0695066,-4.9446464,1.7749612,1.7237767,6.63042,-0.03601489,-2.1285622,1.1509537,4.400557,5.6146603,-1.3044599,3.3191202,4.64709,4.548523,7.255596,7.330232,1.5390793,4.161312,5.3408775,1.9898039,1.4266016,-1.0361959,2.5982387,4.7022657,4.894437,2.7418454,-3.5891669,1.9076146,-0.08023918,6.006614,5.6830072,-1.8928864,7.587863,2.913982,-4.5819397,-2.0342658,8.539022,4.750476,-3.2285197
1192,4.6000123,5.797206,-4.9602237,2.9093103,3.3701503,6.3272696,-1.0224459,-1.4987653,1.0240172,4.959325,5.200619,-1.1781466,3.5573378,5.883604,5.7551265,7.633785,5.899277,0.78531104,4.276091,5.596245,1.5082643,1.2114413,-0.53894615,2.716029,5.5996976,4.8324723,0.93700695,-3.2691462,2.412595,1.3426722,6.196492,5.187093,-0.97875637,7.8159065,1.8490231,-5.1652017,-2.876572,7.371466,4.5519743,-3.439162
1193,4.5833325,5.585042,-4.701105,3.47805,5.2943325,5.373367,-2.1432455,-0.6596477,1.0096322,5.4045253,4.7955585,-1.1102626,3.685712,7.328124,7.0944653,7.1024966,3.8616319,0.39121786,4.475958,5.858425,0.9321004,1.1826655,-0.031554803,2.9084296,6.378067,4.181354,-0.721498,-2.7314517,2.3977973,2.7816772,6.525871,4.5051503,-0.17825696,7.924961,0.36157596,-5.1291413,-3.7433755,5.8147445,4.683176,-3.3351672
1194,4.6537566,5.3868723,-4.366026,3.5462554,6.9978814,3.6262069,-3.064887,0.1986638,1.2689251,5.789836,4.348058,-1.0885541,3.7062314,8.945496,8.132282,5.138382,1.8612285,0.5178886,4.7126794,6.007398,0.30693325,1.34193,0.50900793,3.220491,6.954877,2.9219563,-1.8933976,-2.1241422,2.1093163,4.0452595,6.897121,3.6009817,0.46153855,7.8922977,-1.1633183,-4.236936,-4.407631,3.9964373,5.0710244,-2.8500943
1195,4.8200264,5.095956,-4.0955257,3.2739592,8.173436,1.3348076,-3.3875113,0.73020947,1.8276918,6.160972,3.7602816,-1.1022402,3.6112654,10.56614,8.051532,1.8556243,0.852584,0.9471604,5.0420237,5.930588,-0.30399275,1.6660869,1.1265141,3.676066,7.2156234,1.2184615,-2.3265128,-1.6173419,1.7877504,5.0830927,7.195968,2.4824119,0.9443877,7.7284207,-2.3040283,-2.562005,-4.6260242,2.2462335,5.529988,-1.89317
1196,5.0211735,4.563253,-3.949136,2.7868288,8.789053,-0.93632066,-2.8876195,0.7771747,2.4962668,6.5212584,2.951049,-1.1221828,3.3962476,11.876256,6.155773,-1.5008175,1.1383994,1.5252254,5.473812,5.566853,-0.84969074,2.094955,1.8804187,4.269574,7.015729,-0.6037956,-1.949823,-1.2924062,1.5488666,5.929647,7.281933,1.1987253,1.3216705,7.49499,-2.7964265,-0.50378555,-4.327454,0.9261178,5.8918715,-0.46221992
1197,5.121537,3.6575732,-3.8924336,2.1278708,9.005611,-2.574443,-1.6170266,0.6209671,3.0696273,6.8305745,1.9224229,-1.0852486,3.087396,12.581391,2.7210171,-3.4127781,1.7657858,2.4509566,5.9500604,4.8362236,-1.2840943,2.5324774,2.8242004,4.9424663,6.210917,-2.1621158,-0.92634785,-1.0417327,1.4204053,6.631308,7.0200095,-0.15197562,1.6521343,7.283294,-2.6260293,1.445356,-3.6528795,0.19013996,6.100684,1.2936144
1198,4.913182,2.3727787,-3.8025727,1.2877467,9.033472,-3.1596549,0.06471239,0.7487786,3.5521002,6.9976335,0.75679016,-0.9021251,2.7713308,12.622222,-0.9945865,-3.2827604,1.6931545,3.5721107,6.4099083,3.64277,-1.554984,2.8589165,3.9635844,5.5464964,4.7261558,-3.1631484,0.34842446,-0.65269446,1.4356817,7.2199035,6.312521,-1.4319927,1.9380751,7.187805,-1.9508734,2.9511886,-2.8319259,-0.05154569,6.2016034,3.1274378
1199,4.1610684,0.93575853,-3.5297337,0.29056644,9.009849,-2.5794713,1.6072152,1.3913038,4.0713377,6.8799133,-0.4281353,-0.500342,2.597223,12.171895,-3.661754,-1.4120365,1.2493714,4.43248,6.760721,2.0393915,-1.5988524,2.9743123,5.2101617,5.830472,2.6551867,-3.4994013,1.3903706,-0.010337359,1.6424766,7.70914,5.1109023,-2.4968286,2.0854006,7.280399,-0.95719516,3.8921173,-2.0645657,0.010195172,6.2776837,4.7721605
1200,2.7494276,-0.20486832,-3.0265372,-0.7227924,8.940307,-1.0216732,2.5712378,2.3634248,4.666102,6.3220096,-1.499026,0.10342093,2.7314095,11.441266,-4.6667666,1.2511536,1.5592445,5.0425735,6.778014,0.25477424,-1.3455919,2.8809602,6.3830495,5.5133605,0.33819392,-3.2390378,1.8974941,0.81449425,2.0722346,8.069066,3.4260092,-3.211196,1.9292854,7.5650864,0.23409997,4.2593107,-1.4796131,0.21069483,6.3989024,5.9781113
1201,0.8531707,-0.60693145,-2.4207017,-1.5356982,8.734364,1.1089082,2.8386745,3.3019645,5.2491503,5.2389107,-2.3216438,0.75294006,3.263922,10.547833,-4.320095,3.5402522,3.0703697,5.6072025,6.0924387,-1.4037058,-0.78390056,2.7411077,7.299839,4.4419403,-1.6950402,-2.5890858,1.9195005,1.6680024,2.7402356,8.192916,1.3587273,-3.4201956,1.3461896,7.930208,1.569668,4.0463133,-1.1325368,0.44758862,6.599655,6.5461106
1202,-1.080011,-0.1336428,-1.8742294,-2.0081422,8.309984,3.335626,2.5671408,3.966454,5.69372,3.69607,-2.8003976,1.2051558,4.114989,9.549625,-3.4162545,4.8805346,5.3362236,5.907147,4.418759,-2.570351,-0.105141774,2.7965496,7.8750496,2.6970522,-2.954793,-1.8718953,1.7371783,2.4584413,3.6284745,7.8896637,-0.84657013,-2.9430237,0.43739995,8.1729965,2.9783003,3.2245212,-0.99224925,0.6605214,6.8741503,6.3851333
1203,-2.5897465,0.95996606,-1.3902946,-2.1291976,7.682551,5.283231,2.0262787,4.3324084,5.9053493,1.9029027,-2.893527,1.2843517,5.0470037,8.52409,-2.5895867,5.4066987,7.669716,5.351986,1.9853593,-2.9420938,0.32454735,3.1282763,8.092212,0.56757087,-3.1916564,-1.3939625,1.5759238,3.1901357,4.6429358,6.936294,-2.7921977,-1.730252,-0.35434225,8.165274,4.246173,1.8330895,-0.9101196,0.81100965,7.18095,5.5593915
1204,-3.458215,2.2082996,-0.84762174,-1.9543078,6.974273,6.7751427,1.4645469,4.499836,5.846666,0.12846503,-2.590313,1.0121071,5.809036,7.578384,-2.0659332,5.4697366,9.503993,3.4921668,-0.23946738,-2.5864754,0.3532364,3.5597994,7.941584,-1.5136673,-2.4183707,-1.2146938,1.4861072,3.902394,5.599105,5.2108583,-4.085022,-0.1319621,-0.465583,8.0249195,5.0054336,0.10053651,-0.65234554,0.91458684,7.4620423,4.2673182
1205,-3.7312067,3.2023976,-0.16399334,-1.5714046,6.3457317,7.8117085,1.0343347,4.575131,5.530772,-1.3867418,-1.9143157,0.6096699,6.2902737,6.792942,-1.806691,5.322743,10.492244,0.6479296,-1.1007972,-2.0069673,0.21882924,3.916399,7.456948,-3.1012254,-0.8882678,-1.0725144,1.4676853,4.612317,6.2459683,2.8268301,-4.566887,1.1583663,0.2958516,7.9874434,4.910161,-1.5736773,-0.08109998,1.1062312,7.6757774,2.736496
1206,-3.5580528,3.740515,0.6371115,-1.078249,5.9114985,8.482999,0.7733258,4.617821,5.007415,-2.4893844,-0.96711594,0.37915543,6.555633,6.1564355,-1.7126689,5.099187,10.616131,-2.093575,-0.18115224,-1.5456522,0.18019289,4.195952,6.7334595,-3.961216,0.94207597,-0.6150763,1.5726262,5.3081384,6.317601,0.15422654,-4.3105288,1.6196272,1.5684109,8.11338,3.8211257,-2.7893107,0.6462646,1.5864078,7.7919593,1.1068988
1207,-3.0463777,3.8249273,1.4649289,-0.53469646,5.7111573,8.884803,0.6347071,4.6467724,4.3509765,-3.140901,0.060822923,0.54738754,6.7557445,5.5535426,-1.7169175,4.860326,10.169568,-3.7143536,1.9375547,-0.93221426,0.34025016,4.470307,5.875636,-4.160781,2.585625,0.31864026,1.8479127,5.9521036,5.61896,-2.2788126,-3.467728,1.308038,2.7748704,8.250122,1.9022293,-3.2952437,1.1410086,2.3946285,7.7307496,-0.5676588
1208,-2.2463408,3.6133828,2.225307,0.061009582,5.7378125,9.071044,0.533816,4.668154,3.646168,-3.4043233,0.95676076,1.1762952,7.000657,4.8091326,-1.7828115,4.616342,9.5584755,-3.9333084,4.202905,0.18051435,0.6742017,4.781628,4.9473515,-3.943559,3.7353415,1.6549226,2.2860131,6.444494,4.133354,-3.9720032,-2.3023403,0.73999137,3.58554,8.190872,-0.38727254,-3.0046995,1.1501232,3.292309,7.378393,-2.190033
1209,-1.2403342,3.3685112,2.871731,0.7440871,5.972283,9.037754,0.3856456,4.699804,2.9718122,-3.3950236,1.5744331,2.1766906,7.28591,3.7504067,-1.8629996,4.3362427,9.100214,-3.0725284,5.856094,1.6592076,1.0160235,5.083049,3.986886,-3.550124,4.31918,3.2201262,2.856826,6.5996957,2.0906832,-4.6646523,-1.2467821,0.39812833,4.0593023,7.8001366,-2.4756856,-1.9629403,0.8594216,3.9965537,6.704008,-3.5609267
1210,-0.2131505,3.3487844,3.4221888,1.5353233,6.3865523,8.725023,0.13449758,4.779305,2.3886724,-3.2280715,1.8720998,3.376035,7.4869647,2.2791348,-1.8596783,3.9709554,8.94698,-1.5700029,6.728877,3.0443993,1.2178445,5.2854857,3.0511086,-3.12207,4.416455,4.852737,3.50729,6.1839986,-0.06934079,-4.410685,-0.65366775,0.37948173,4.401226,7.0548124,-3.9467494,-0.4139695,0.77660835,4.4757476,5.758533,-4.5122867
1211,0.58006716,3.6688964,3.9441214,2.419853,6.91638,8.034849,-0.21653233,4.9471416,1.9346244,-2.9895697,1.8928345,4.58388,7.4016075,0.4582572,-1.6275455,3.512365,9.100548,0.28076968,6.971399,3.9281154,1.277801,5.360654,2.2084062,-2.708757,4.1638336,6.421341,4.0932255,5.0233793,-1.8344997,-3.5079553,-0.50811815,0.5198283,4.7301526,6.0249014,-4.6987505,1.1810669,1.3166864,4.8711643,4.544031,-5.029055
1212,0.90179455,4.241787,4.547785,3.3604395,7.421589,6.8754435,-0.5853079,5.2082505,1.6240531,-2.733313,1.7222689,5.64024,6.8401732,-1.4454615,-1.0624771,3.0824547,9.469852,2.2818406,6.6947904,4.129398,1.3036714,5.348111,1.4987452,-2.3121195,3.7062104,7.800691,4.3440356,3.1832159,-2.8171482,-2.4083147,-0.5207805,0.6879015,5.0639,4.821331,-4.898416,2.3489208,2.5222762,5.1906734,2.9856791,-5.180236
1213,0.6273483,4.823154,5.390888,4.3159113,7.6541634,5.2421017,-0.825085,5.5040703,1.4430436,-2.4893968,1.4509039,6.4500422,5.7407026,-3.0632854,-0.2508434,2.9408271,9.965317,4.1424093,5.8420186,3.7408266,1.4362488,5.293758,0.91487134,-1.9177952,3.1784563,8.874672,3.9777539,1.0919871,-2.9375632,-1.5252676,-0.4551449,0.87021416,5.383436,3.538478,-4.7946587,2.8333197,4.0966644,5.2147675,1.0802089,-4.9772067
1214,-0.14078493,5.116303,6.622175,5.2264423,7.2639904,3.315785,-0.7948002,5.744004,1.3396635,-2.2708626,1.1497067,6.9952602,4.2194695,-4.1349273,0.4865981,3.2903345,10.573408,5.3562937,4.3317094,3.141088,1.7731702,5.2109222,0.4145276,-1.5079485,2.6967764,9.579066,2.9267793,-0.61604273,-2.4553766,-0.9847717,-0.2653246,1.0963688,5.664798,2.2294958,-4.5536523,2.6314857,5.6024075,4.691923,-0.9177745,-4.3566065
1215,-1.0303224,4.925437,8.221694,5.935223,5.912169,1.5077993,-0.47488925,5.8907666,1.2335274,-2.0730934,0.86142385,7.3168607,2.5063217,-4.606594,0.7869307,4.03447,11.296922,5.3260837,2.379902,2.8110175,2.3302171,5.0726695,-0.050302148,-1.0668694,2.3532436,9.931153,1.437923,-1.4724472,-1.7866355,-0.64624095,0.0054371958,1.39,5.879683,0.92495465,-4.202846,1.9074184,6.685529,3.6154058,-2.536937,-3.338605
1216,-1.615356,4.288864,9.891209,6.0979414,3.5712552,0.33952823,-0.026022276,5.9917245,1.0636597,-1.8750066,0.6074613,7.4812937,0.8440689,-4.5307717,0.51539034,4.7781596,11.988542,3.7579918,0.65209055,2.9084697,3.09042,4.804005,-0.50903034,-0.5879938,2.2147915,10.002434,-0.07589087,-1.3827928,-1.2240827,-0.34478372,0.32115892,1.7629267,5.9901366,-0.33151865,-3.6649313,0.9134303,7.234431,2.3026268,-3.4307027,-2.1453385
1217,-1.7229064,3.4549327,11.217255,5.30832,0.8388947,0.10247196,0.38985905,6.096998,0.8265725,-1.6496508,0.40246004,7.5535383,-0.5602515,-3.9536948,-0.13417079,5.100132,12.34166,1.0970608,-0.09196335,3.1549852,3.9816265,4.3070083,-0.9571697,-0.08653682,2.3227065,9.862792,-1.26339,-0.547817,-0.79523,-0.012172181,0.6694216,2.215123,5.9489913,-1.4607705,-2.842835,-0.05470272,7.379137,1.1561941,-3.61559,-1.0575787
1218,-1.4478854,2.7146235,11.975437,3.5120406,-1.2880305,0.52857906,0.8557638,6.2003202,0.5380903,-1.3735073,0.26446676,7.5826845,-1.5454817,-2.9376125,-0.77194554,4.8805695,12.177748,-1.5407495,0.42391858,3.4149086,4.7942157,3.531871,-1.3359303,0.3882633,2.6835363,9.550255,-1.9612366,0.6995229,-0.35538867,0.35441297,1.0524706,2.7341995,5.709093,-2.3603363,-1.7204936,-0.70157367,7.352504,0.3813197,-3.337277,-0.21454957
1219,-0.9601194,2.2599902,12.214567,1.1909842,-2.1418462,0.98866117,1.513207,6.262108,0.17934684,-1.0229104,0.21793507,7.596141,-2.0164459,-1.6417528,-1.0682533,4.3704634,11.637078,-3.1525118,1.775446,4.0429277,5.295465,2.4740295,-1.5423572,0.7628357,3.251986,9.083648,-2.1971602,2.0237129,0.23324725,0.7255272,1.4730709,3.2940428,5.238209,-2.9510114,-0.4229162,-0.79836357,7.3375554,-0.06766366,-2.8328996,0.39145803
1220,-0.381859,2.1594434,12.088491,-0.9646559,-1.6845403,1.1567112,2.2706914,6.240337,-0.26333913,-0.57193935,0.29854476,7.600936,-1.9765767,-0.3148762,-0.9186797,3.9308493,10.977851,-3.5058067,3.1909468,5.310972,5.2569084,1.139843,-1.4732959,0.9841074,3.9300797,8.494356,-2.1131566,3.1837635,1.006743,1.0504038,1.9207778,3.8532746,4.5318666,-3.2220469,0.8181789,-0.25636083,7.3789477,-0.37651855,-2.2307723,0.8199251
1221,0.22559805,2.4017038,11.699928,-2.4411008,-0.28641197,1.2800645,2.972924,6.1051364,-0.7438719,-0.012336805,0.5573716,7.590472,-1.5400735,0.81159407,-0.41072172,3.7783604,10.345033,-3.0006402,4.159776,6.9254293,4.3852453,-0.29477412,-1.0938722,1.0834473,4.6085334,7.8373847,-1.8672291,4.0737643,1.9134924,1.2806239,2.369343,4.358362,3.617742,-3.231154,1.7744445,0.836843,7.3797555,-0.74495035,-1.5602398,1.1288619
1222,0.83959216,2.9373753,11.082172,-3.0755713,1.4820449,1.7960471,3.6049693,5.798416,-1.1882777,0.6232268,1.0482887,7.5519376,-0.9036511,1.6208555,0.30617848,3.9539962,9.756914,-2.1707728,4.6550865,8.300216,2.5636358,-1.348509,-0.554995,1.1911191,5.2323065,7.160494,-1.5761344,4.6953397,2.869487,1.3944955,2.7866008,4.7535014,2.5520737,-3.0583549,2.3193474,2.2486932,7.1727405,-1.2860391,-0.79956067,1.3786793
1223,1.4599303,3.6961608,10.244014,-3.0539382,3.0685349,2.8926816,4.1703734,5.2034855,-1.5360723,1.2573736,1.798665,7.468854,-0.28862667,2.1277046,1.1204951,4.410172,9.168937,-1.387516,4.885945,9.013031,0.14878935,-1.4934828,-0.13373338,1.4130017,5.8162255,6.4650826,-1.3122855,5.1016793,3.8010974,1.3998356,3.146761,4.993546,1.4134082,-2.7570531,2.4567645,3.6900384,6.6199555,-1.9664631,0.055809323,1.655474
1224,2.1069362,4.58735,9.187382,-2.7381654,4.1738796,4.44582,4.533515,4.2057505,-1.7286187,1.7824461,2.7789648,7.3171945,0.12185678,2.4326282,1.992164,5.0786214,8.501979,-0.8298078,5.0282907,8.970289,-2.1478875,-0.5701774,0.1311788,1.734818,6.3873854,5.7133713,-1.1144124,5.3531804,4.662792,1.3204303,3.436815,5.054988,0.2953929,-2.3402948,2.29574,4.9212174,5.6897283,-2.6350484,0.9280572,2.06944
1225,2.8263843,5.4903917,7.8878865,-2.4354703,4.7707477,6.18359,4.4350376,2.831578,-1.699904,2.1031666,3.8887458,7.0633826,0.2312797,2.6577106,2.9411387,5.8823557,7.6399903,-0.54841506,5.154012,8.338363,-3.7204936,1.0711222,0.58198947,2.140351,6.93165,4.856836,-0.9869284,5.4949617,5.4347477,1.1827136,3.6569073,4.941774,-0.7058347,-1.8041998,2.007133,5.8265715,4.4681854,-3.1316943,1.6548306,2.7062252
1226,3.6885104,6.2348027,6.287079,-2.2692597,4.940123,7.806089,3.6369262,1.3691107,-1.4276317,2.2111864,4.985212,6.671395,0.049300566,2.8904254,4.0192995,6.7062473,6.430186,-0.50298184,5.2726417,7.399561,-4.4071784,2.784774,1.5757679,2.682838,7.369104,3.8418186,-0.8950487,5.552514,6.109536,1.01117,3.8178916,4.683701,-1.5118587,-1.1637642,1.7746823,6.4173594,3.095073,-3.3725877,2.067249,3.5687654
1227,4.7613516,6.5688047,4.3455963,-2.1749904,4.7507496,9.042318,2.1550283,0.31020525,-1.0016601,2.217156,5.9560313,6.106369,-0.33199847,3.1480985,5.2730045,7.3463554,4.7253036,-0.5585978,5.372343,6.4082212,-4.4319477,4.0321164,3.1586194,3.3917,7.527278,2.6342244,-0.7661027,5.543965,6.6774096,0.8300379,3.937524,4.326834,-2.0818768,-0.4716869,1.7453842,6.7661185,1.684521,-3.3395245,2.0797396,4.564869
